id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV042566393,eng,"Martin, Adrian",Last day every day,,Adrian Martin,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,,,,
BV042566395,eng,"Munro, Michael",What is philosophy?,,Michael Munro,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,Philosophie,s,,
BV042566396,eng,"Jourdan, Phil",John Gardner,,Phil Jourdan,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,"Gardner, John",p,,
BV042566397,eng,"Ford, Denzil",Suite on Spiritus Silvestre,,Denzil Ford,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,,,,
BV042566398,und,BABEL Working Group,cruising in the ruins: the question of disciplinarity in the post/medieval university,,,[s.l.],punctum books,2012,,,,,
BV042566399,eng,"Cole, David R.",Traffic jams,,David R. Cole,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566400,eng,"Martinon, Jean-Paul",The end of man,,Jean-Paul Martinon,"Brooklyn, New York",punctum books,2013,,,,,
BV042566401,eng,,continent. Year 1,,"edited by: Jamie Allen, Paul Boshears, Bernhard Garnicnig, Vincent W.J. van Gerven Oei, A. Staley Groves, Nico Jenkins ; with contributions by: Jamie Allen, Alain Badiou, Vincent W.J. van Gerven Oei, A. Staley Groves, Graham Harman, Nikos Karouzos, Evan Lavender-Smith, Renata Lemos-Morais, Feliz Lucia Molina, Timothy Morton, Gregory Kirk Murray, Maggie Nelson, Michael O’Rourke, Gilson Schwartz, Ben Segal, Nick Skiadopoulos, Karen Spaceinvaders, Phillip Stearns, John Van Houdt, Ben Woodard","Brooklyn, NY",punctum books,2012,"Allen, Jamie",Philosophie,s,,
BV042566402,eng,"Abbott, Scott H.",Repetitions,,Scott Abbott and Žarko Radaković,"Brooklyn, New York",punctum books,2013,"Radaković, Žarko",,,,Ponavljanje (1994)
BV042566403,eng,"Bowker, M. H.",Ostranenie,,M.H. Bowker,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,,,,
BV042566404,spa,"Martin, Adrian",Último día cada día,,Adrian Martin ; traducción de Cristina Álvarez López,"Brooklyn, New York",punctum books,[2013],"Álvarez López, Cristina",,,,
BV042566405,eng,"Pettman, Dominic",In divisible cities,,Dominic Pettman,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566406,eng,"Hollander, Benjamin",Memoir American,,Benjamin Hollander,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566407,eng,"Burckhardt, Andreas",A sanctuary of sounds,,Andreas Burckhardt,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2012,,,,,
BV042566408,eng,"Kennel, Maxwell",Dialectics unbound,,Maxwell Kennel,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566409,eng,,Transparent things,,edited by Maggie M. Williams and Karen Eileen Overbey,"Brooklyn, New York",punctum books,2013,"Williams, Maggie M.|Overbey, Karen Eileen",,,,
BV042566411,eng,"Trettien, Whitney Anne",Gaffe/stutter,,Whitney Anne Trettien,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566412,eng,"Cross, David",Iteration:Again,,edited by David Cross,"Brooklyn, New York",punctum books,[2013],,,,,
BV042566413,eng,"Fradenburg, Louise O. Aranye",Staying alive,,"L.O. Aranye Fradenburg ; edited by Eileen A. Joy ; with companion essays by Donna Beth Ellard, Ruth Evans, Eileen A. Joy, Julie Orlemanski, Daniel C. Remein & Michael D. Snediker","Brooklyn, New York",punctum books,2013,"Joy, Eileen A.",Artes liberales,s,,
BV042566414,eng,"Snediker, Michael D.",The apartment of tragic appliances,,Michael D. Snediker,"Brooklyn, NY","Peanut Books, a literary offshoot of punctum books",2013,,,,,
BV042566416,eng,"Munro, Michael",Of learned ignorance,,Michael Munro,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566417,eng,,Speculations IV,,"editors Michael Austin, Paul J. Ennis, Fabio Gironi, Thomas Gokey, Robert Jackson","Brooklyn, NY",punctum books,[2013],"Austin, Michael|Ennis, Paul John|Gironi, Fabio|Gokey, Thomas|Jackson, Robert",,,,
BV042566419,eng,"Horwitz, Noah",Divine name verification,,Noah Horwitz,"Brooklyn, New York",punctum books,2013,,,,,
BV042566421,eng,"Kemp, Jonathan",The penetrated male,,Jonathan Kemp,"Brooklyn, New York",punctum books,2013,,,,,
BV042566423,eng,,thN Lng folk 2go,,The Confraternity of Neoflagellants (Norman Hogg and Neil Mulholland),"Brooklyn, New York",punctum books,2013,,,,,
BV042566424,eng,"Shantz, Jeff",Commonist tendencies,,Jeff Shantz,"Brooklyn, New York",punctum books,2013,,,,,
BV042566425,eng,"Jones, Trevor Owen",The non-library,,Trevor Owen Jones,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566427,eng,,Pedagogies of disaster,,"edited by/redaktuar nga Vincent W.J. van Gerven Oei, Adam Staley Groves & Nico Jenkins ; photography by/fotografi nga Diego Cossentino & Marco Mazzi ; translations by/përkthime nga Jonida Gashi","Brooklyn, NY",punctum books,2013,"Gerven Oei, Vincent W. J. van|Groves, Adam Staley|Jenkins, Nico|Cossentino, Diego|Mazzi, Marco|Gashi, Jonida",,,,
BV042566428,eng,"Rawson, David",Fuckhead,,David Rawson,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566429,eng,"Moore, Michael Edward",Nicholas of Cusa and the kairos of modernity,,Michael Edward Moore,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,"Nikolaus (von Kues, Kardinal)|Rezeption",p|s,,
BV042566430,eng,,Burn after reading,,,"Brooklyn, New York",punctum books,2014,"Joy, Eileen A.|Seaman, Myra|Cohen, Jeffrey Jerome",,,,
BV042566432,eng,,On style,,edited by Eileen A. Joy and Anna Kłosowska ; with assistance from M. Sparkles Joy,"Brooklyn, New York",punctum books,2013,"Joy, Eileen A.|Kłosowska, Anna",,,,
BV042566435,eng,"Adler, Anthony Curtis",The afterlife of genre,,Anthony Curtis Adler,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2013,,,,,
BV042566436,eng,"Skantze, P. A.",Itinerant spectator/itinerant spectacle,,P.A. Skantze,"Brooklyn, New York",punctum books,2013,,,,,
BV042566439,eng,"Stockton, William",Crush,,will stockton / d. gilson,"Brooklyn, New York",punctum books,2014,"Gilson, D.",,,,
BV042566440,eng,,The petroleum manga,,"editors: Valerie Vogrin, Marina Zurkow ; images: Marina Zurkow","Brooklyn, NY","Peanut Books, a literary offshoot of punctum books",2014,"Vogrin, Valerie|Zurkow, Marina",,,,
BV042566441,eng,"Munro, Michael",The communism of thought,,Michael Munro,"Brooklyn, New York","dead letter office, BABEL Working Group, an imprint of punctum books",2014,,,,,
BV042566443,eng,,Speculations V,,"editors Ridvan Askin, Paul J. Ennis, Andreas Hägler, Philipp Schweighauser","Brooklyn, NY",punctum books,[2014],"Askin, Ridvan|Ennis, Paul John|Hägler, Andreas|Schweighauser, Philipp",,,,
BV042566445,eng,"Lohmann, Sam",Unless as stone is,,Sam Lohmann,Toronto ; New York ; Buffalo,"eth press, an imprint of punctum books",2014,,,,,
BV042566446,eng,,Cotton Nero A.x,,,Buffalo ; New York ; Toronto,"eth press, an imprint of punctum books",2014,"Hadbawnik, David|Remein, Daniel C.|Piuma, Chris|Ampleman, Lisa",,,,
BV042566447,eng,Holger H. Herwig,Long Night of the Tankers: Hitler's War Against Caribbean Oil,,,[s.l.],University of Calgary Press,2014,David J. Bercuson,Deutschland|Weltkrieg,g|s,,
BV042566448,und,Jean-François Bert,Qu’est-ce qu’une archive de chercheur ?,,,[s.l.],OpenEdition Press,2014,,,,,
BV042566450,und,"Sotis, Carlo",Il lato oscuro dei Diritti umani: esigenze emancipatorie e logiche di dominio nella tutela giuridica dell’individuo,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,"Palchetti, Paolo|Meccarelli, Massimo",,,,
BV042566451,spa,"María e Izquierdo, María José",Los proyectos recopiladores castellanos del siglo XVI en los códices del Monasterio de El Escorial. Estudio,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566452,eng,Alistair Rolls (ed.),If I say If,,,[s.l.],University of Adelaide Press,2014,John West-Sooby (ed.)|Jean Fornasiero (ed.),,,,
BV042566453,und,"Araque Hontangas, Natividad",El marqués de Morante y la Universidad de Madrid,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,"Martínez Neira, Manuel",,,,
BV042566454,fre,"Verheggen, Francois",Les vers à soie malgaches. Enjeux écologiques et socio-économiques,,,[s.l.],Presses agronomiques de Gembloux (Liege University),2013,"Bogaert, Jan|Haubruge, Eric",,,,
BV042566455,und,"Pochet, Bernard",Lire et écrire la littérature scientifique,,,[s.l.],Presses agronomiques de Gembloux (Liege University),2012,,,,,
BV042566456,und,"Dagnelie, Pierre",Principes d'expérimentation,,,[s.l.],Presses agronomiques de Gembloux (Liege University),2012,,,,,
BV042566457,fre,,"Atelier nitrate-eau. Evaluation du Programme de gestion durable de l'azote, 2-5 juin 2009, Peyresq, France",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2010,"Vandenberghe, Christophe|Marcoen, Jean Marie",,,,
BV042566458,fre,,"2e Atelier nitrate-eau. Evaluation du Programme de gestion durable de l'azote. 28 mai-1er juin 2012, Peyresq, France",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2013,"Destain, Jean-Pierre|Colinet, Gilles|Vandenberghe, Christophe|Marcoen, Jean Marie",,,,
BV042566459,fre,"Toussaint, A.","Les conversations paysagères 2004. Métiers du paysage. Textes du colloque du 13 octobre 2004, Espace Senghor - Gembloux (Belgique)",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2006,"Roggemans, J.|Neirinck, P.|Feltz, C.",,,,
BV042566460,und,"Mergeai, G. (ed.)","Le coton dans tous ses états. Textes du colloque du 12 mai 2006, Gembloux, Belgique",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2006,"Hofs, J. - L. (ed.)|Berti, F. (ed.)",,,,
BV042566461,und,"Delvigne, Frank (ed.)","2e Journée de réflexion de l'EDT GEPROC. Génie des procédés appliqué aux bio-industries, 16 décembre 2009, Faculté universitaire des Sciences agronomiques, Gembloux (Belgique)",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2010,"Thonart, Philippe (ed.)|Crine, Michel (ed.)",,,,
BV042566462,und,"Bock, Laurent (ed.)","3e Journée d'étude du Projet de Cartographie Numérique des Sols de Wallonie. L'information pédologique... comment mieux la valoriser : vers un système d'information sur les sols ? 24 novembre 2010, Espace Senghor, Gembloux Agro-Bio Tech (Belgique)",,,[s.l.],Presses agronomiques de Gembloux (Liege University),2011,"Colinet, Gilles (ed.)|Demarcin, Pierre (ed.)|Legrain, Xavier (ed.)",,,,
BV042566464,ger,"Rathmayr, Elisabeth",Hanghaus 2 in Ephesos. Die Wohneinheit 6. Textband II,,,[s.l.],Verlag der Österreichischen Akademie der Wissenschaften,2014,"Thür, Hilke",,,,
BV042566465,spa,"Grau, Luis","Orígenes del constitucionalismo americano: corpus documental bilingüe Periodo Colonial, 1606-1663. Volumen 1",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566466,spa,"Grau, Luis","Orígenes del constitucionalismo americano: corpus documental bilingüe. Periodo Colonial, 1663-1754. Volumen 2",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566467,spa,"Grau, Luis","Orígenes del constitucionalismo americano: corpus documental bilingüe. Periodo Revolucionario, 1765-1787. Volumen 3",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566468,und,"Grau, Luis","Nosotros, el Pueblo de los Estados Unidos. La Constitución de los Estados Unidos y sus enmiendas: 1787-1992",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2010,,,,,
BV042566469,und,"Mijangos y González, Pablo",El nuevo pasado jurídico mexicano. Una revisión de la historiografía jurídica mexicana durante los últimos 20 años,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566470,und,"Petit, Carlos",Fiesta y contrato. Negocios taurinos en protocolos sevillanos (1777-1847),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566471,und,"Grau, Luis",El constitucionalismo americano: materiales para un curso de historia de las constituciones,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566472,spa,"María e Izquierdo, María José",Los proyectos recopiladores castellanos del siglo XVI en los códices del Monasterio de El Escorial. Anexos,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566473,und,"Tau Anzoátegui, Víctor","El taller del jurista: sobre la Colección Documental de Benito de la Mata Linares, Oidor, Regente y Consejero de Indias",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566474,und,"Llull, Ramon",Arte de derecho,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566475,und,"Carrasco García, Consuelo",¿Legado de deuda? A vueltas con la Pandectística,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566476,und,"Caroni, Pio",Escritos sobre la codificación,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566477,und,"Conde Naranjo, Esteban (ed.)",Vidas por el derecho,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566478,spa,"Schiera, Pierangelo",El constitucionalismo como discurso político,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566479,und,"Ramis Barceló, Rafael","Derecho natural, historia y razones para actuar: la contribución de Alasdair MacIntyre al pensamiento jurídico",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566480,und,"Miceli, Paola",Derecho consuetudinario y memoria. Práctica jurídica y costumbre en Castilla y León (siglos XI-XIV),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566481,und,"Fonseca, Ricardo Marcelo",Introducción teórica a la historia del derecho,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566482,und,"Giuliani, Alessandra",Derecho dominical y tanteo comunal en la Castilla moderna,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566483,und,"Grau, Luis",An American Constitutional History Course for Non-American Students,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566484,spa,"Ruiz Ballón, Antonio",Pedro Gómez de la Serna (1806-1871). Apuntes para una biografía jurídica,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,,,,,
BV042566485,und,"El Khoury, Tamara",Constitución mixta y modernización en Líbano,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,,,,,
BV042566486,spa,"Garriga Acosta, Carlos",El régimen jurídico de la abogacía en Castilla (siglos XIII-XVIII),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,"Alonso Romero, María Paz",,,,
BV042566487,und,"Caroni, Pio",Lecciones de historia de la codificación,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,,,,,
BV042566488,und,"Gómez de Maya, Julián",Culebras de cascabel: restricciones penales de la libertad ambulatoria en el Derecho codificado español,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,,,,,
BV042566489,und,"Hotman, François","Antitriboniano, o discurso sobre el estudio de las leyes (edición bilingüe)",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566490,und,"Vallejo, Jesús",Maneras y motivos en Historia del Derecho,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566491,und,"Polo Martín, Regina","Centralización, descentralización y autonomía en la España constitucional. Su gestación y evolución conceptual entre 1808 y 1936",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566492,und,"Ramis Barceló, Rafael",La facultad de leyes y cánones de la Universidad Luliana y Literaria de Mallorca,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,"Planas Rosselló, Antonio",,,,
BV042566493,und,"Martín, Sebastián",El derecho político de la Segunda República,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,"Pérez Serrano, Nicolás|Llorens, Eduardo L.|Ayala, Francisco",,,,
BV042566494,und,"Campos Calvo-Sotelo, Pablo","La evolución histórica del espacio físico de la Universidad: Impulsos conceptuales, paradigmas arquitectónicos, estrategias institucionales y propuestas recientes de innovación",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566495,und,"Matilla Correa, Andry",Los primeros pasos de la ciencia del Derecho Administrativo en Cuba. José María Morilla y el Breve tratado de Derecho Administrativo (1847),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566496,und,"Puyol Montero, José María",La autonomía universitaria en Madrid (1919-1922). Estudio histórico-jurídico,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2011,,,,,
BV042566497,und,"Cachón Cadenas, Manuel","Historias de procesalistas, universidades y una guerra civil (1900-1950)",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566498,und,"Alonso Romero, María Paz","Salamanca, escuela de juristas: Estudios sobre la enseñanza del derecho en el Antiguo Régimen",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566499,und,"Nieto Sánchez, Carlos",San Clemente de Bolonia (1788-1889): el fin del Antiguo Régimen en el último colegio mayor español,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2012,,,,,
BV042566500,spa,"Araque Hontangas, Natividad",Manuel José Quintana y la Instrucción pública,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,,"Quintana, Manuel José",p,,
BV042566501,und,Constantin Fasolt,From the Renaissance to the Modern World,,,[s.l.],MDPI AG - Multidisciplinary Digital Publishing Institute,2013,John Jeffries Martin|Kate Lowe|John M. McManamon|James M. Weiss|Ronald Witt|David Gilmartin|Peter Iver Kaufman (Guest Editor)|Jerry Bentley,,,,
BV042566502,und,Mouhanad Khorchide,European Perspectives on the New Comparative Theology,,,[s.l.],MDPI AG - Multidisciplinary Digital Publishing Institute,2014,Martin Ganeri|Jacques Scheuer|Marianne Moyaert|Claudia Bickmann|Rose Drew|Paul Hedges|Ulrich Dehn|Klaus von Stosch|Reinhold Bernhardt|Ulrich Winkler|Francis X. Clooney (Guest Editor)|John Berthrong (Guest Editor)|Ufuk Topkara|Perry Schmidt-Leukel,,,,
BV042566503,und,"Rodríguez-López, Carolina (ed. lit.)",Hacia un modelo universitario: la Universidad Carlos III de Madrid,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2004,"Mora Cañada, Adela (ed. lit.)",,,,
BV042566504,und,"San Andrés Corral, Javier",La universidad nacionalcatólica. La reacción antimoderna,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,"López Sánchez, José María|Pallol Trigueros, Rubén|Otero Carvajal, Luis Enrique|Gómez Bravo, Gutmaro",,,,
BV042566505,und,"Martínez Neira, Manuel",La creación del cuerpo de catedráticos de universidad (1812-1857). Estudio histórico-jurídico,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2014,,,,,
BV042566506,spa,"Ribagorda, Álvaro",La Universidad Central durante la Segunda República: Las Ciencias Humanas y Sociales y la vida universitaria,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2013,"Puyol Montero, José María|Pedrazuela, Mario|Niño Rodriguez, Antonio|Otero Carvajal, Luis Enrique|Naranjo Orovio, Consuelo|Martín, Sebastián|López-Ocón, Leoncio|González Calleja, Eduardo|Rodríguez-López, Carolina",,,,
BV042566507,und,"Navarro, Diego (ed. lit.)",Estado de la Universidad de Alcalá [1805],,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,1999,,,,,
BV042566508,und,"Merino, Carmen (ed. lit.)",La investigación en la Universidad,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,1999,,,,,
BV042566509,und,"Rivière Gómez, Aurora",Orientalismo y Nacionalismo Español: estudios árabes y hebreos en la Universidad de Madrid (1843-1868),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2000,,,,,
BV042566510,und,"Martínez Neira, Manuel",El estudio del Derecho: libros de texto y planes de estudio en la universidad contemporánea,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2001,,,,,
BV042566511,und,"Comas Caraballo, Daniel",Autonomía y reformas en la Universidad de Valencia (1900-1922),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2001,,,,,
BV042566512,und,"Rodríguez-López, Carolina",La Universidad de Madrid en el primer franquismo: ruptura y continuidad (1939-1951),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2002,,,,,
BV042566513,und,"Aznar i Garcia, Ramon",Cánones y leyes en la Universidad de Alcalá durante el reinado de Carlos III,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2002,,,,,
BV042566514,spa,"Villalba Pérez, Enrique",Consecuencias educativas de la expulsión de los jesuitas de América,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2003,,Lateinamerika|Jesuiten|Bildungssystem,g|b|s,,
BV042566515,und,"Cruz Mundet, José Ramón (ed. lit.)",Archivos universitarios e historia de las universidades,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2003,,,,,
BV042566516,und,"Mora Cañada, Adela (ed. lit.)",La enseñanza del derecho en el siglo XX: Homenaje a Mariano Peset,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2004,,,,,
BV042566517,spa,"Martínez Neira, Manuel",La Universidad Española 1889-1939,,"Manuel Martínez Neira, José María Puyol Montero, Carolina Rodríguez López",[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2004,"Puyol Montero, José María|Rodríguez-López, Carolina",,,,
BV042566518,und,"Bermejo Castrillo, Manuel Ángel (ed. lit.)",Manuales y textos de enseñanza en la universidad liberal : VII congreso internacional sobre la historia de las universidades hispánicas,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2004,,,,,
BV042566519,spa,"Guijarro González, Susana","Maestros, escuelas y libros. El universo cultural de las catedrales en la Castilla Medieval",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2004,,,,,
BV042566520,und,"Oncina Coves, Faustino (ed.)","Filosofía para la Universidad, filosofía contra la Universidad (de Kant a Nietzsche)",,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2008,,,,,
BV042566521,spa,"Puyol Montero, José María",El doctorado en Derecho: 1930-1956,,"Manuel Martínez Neira, José María Puyol Montero",[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2008,"Martínez Neira, Manuel",,,,
BV042566522,eng,Maggie Tonkin (ed.),Changing the Victorian Subject,,,[s.l.],University of Adelaide Press,2014,Mandy Treagus (ed.)|Madeleine Seys (ed.)|Sharon Crozier-De Rosa (ed.),,,,
BV042566523,und,"Perales Birlanga, Germán",El estudiante liberal: sociología y vida de la comunidad escolar universitaria de Valencia (1875-1939),,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566524,und,"Aragoneses, Alfons",Un jurista del Modernismo: Raymond Saleilles y los orígenes del derecho comparado,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566525,und,"López Vega, Antonio",Biobibliografía de Gregorio Marañón,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2009,,,,,
BV042566526,und,"Caroni, Pio",La soledad del historiador del Derecho: apuntes sobre la conveniencia de una disciplina diferente,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2010,,,,,
BV042566527,und,"Crosas López, Francisco",De enanos y gigantes. Tradición clásica en la cultura medieval hispánica,,,[s.l.],Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,2010,,,,,
BV042566528,und,"Hinker, Christoph",Ein Brandhorizont aus der Zeit der Markomannenkriege im südostnorischen Munizipium Flavia Solva,,,[s.l.],Österreichisches Archäologisches Institut,2014,,Flavia Solva,g,,
BV042566529,eng,"Tully, James",On Global Citizenship,,,[s.l.],Bloomsbury Academic,2014,,Staatsbürger,s,,
