id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV037186490,ger,,Mit Fried und Freud ich fahr dahin,,"[Hrsg.: Arbeitsgemeinschaft Friedhof und Denkmal e.V., Museum für Sepulkralkultur. Kozeption, Texte: Reiner Sörries]",Kassel,Museum für Sepulkralkultur,2010,"Sörries, Reiner",Deutschland|Protestantismus,g|s,,
BV037186771,fre,"Dardenay, Alexandra",Les mythes fondateurs de Rome,,Alexandra Dardenay,Paris,Picard,2010,,Rom|Gründungssage,g|s,BV017190587,Antiqua
BV037186825,eng,,Language rights,,Commissioner of Official Languages,Ottawa,Minister of Public Works and Government Services Canada,2001-,,,,,
BV037186834,fre,,Les droits linguistiques,,Commissioner of Official Languages,Ottawa,Minister of Public Works and Government Services Canada,2001-,,,,,
BV037187347,swe,,Diskulogen,,Föreningen för Datorhjälp i Släktforskningen,Linköping,Föreningen DIS,1979-,,,,,
BV037187369,dan,,HUMmagasinet,,Det Humanitiske Fakultet,Aarhus,"Aarhus Univ., Det Humaniske Fak.",2009-[2011?],,,,,
BV037187379,dan,,HUMavisen,,Det Humanitiske Fakultet,Aarhus,"Aarhus Univ., Det Humaniske Fak.",1993-2009,,,,,
BV037187444,eng,,Pro Inflow,,,Brno,,2009-,,,,,
BV037187517,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2011,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV037187523,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2011,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV037187525,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2011,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV037187616,ger,"Sitte, Camillo",Schriften zu Städtebau und Architektur,,Camillo Sitte. Einl. von Michael Mönninger; Wilfried Posch ; Mario Schwarz. Kommentierung von Michael Mönninger ; Mario Schwarz ; Andreas Zeese,Wien [u.a.],Böhlau,2010,"Mönninger, Michael|Schwarz, Mario|Zeese, Andreas","Österreich|Städtebau|Semper, Gottfried",g|s|p,BV023300962,Camillo-Sitte-Gesamtausgabe
BV037187622,ita,"Sodano, Giulio",Il miracolo nel Mezzogiorno d'Italia dell'età moderna,,Giulio Sodano,Napoli,Guida,2010,,Italien|Wunder,g|s,BV014901166,Passaggi e percorsi
BV037187781,eng,,Art and the early photographic album,,ed. by Stephen Bann,Washington [D.C.],National Gallery of Art u.a.,2011,"Bann, Stephen",Fotoalbum,s,BV022953174,Studies in the history of art
BV037187813,eng,"Goodall, John",The English castle,,John Goodall,"New Haven, Conn. [u.a.]",Yale Univ. Press,2011,,England|Burg,g|s,,
BV037188024,ger,,Handwerk und Denkmalpflege,,zsgest. von Gerhard Klotz-Warislohner,München,Volk,2010,"Klotz-Warislohner, Gerhard",Alpen|Baudenkmal,g|s,,
BV037188157,ita,"Airaldi, Gabriella",Storia della Liguria,,Gabriella Airaldi,Genova-Milano,Marietti 1820,2010,,Ligurien,g,BV037188132,Collana di studi storici e regionali
BV037188322,eng,"Inglis, Erik",Jean Fouquet and the invention of France,,Erik Inglis,"New Haven, Conn. [u.a.]",Yale University Press,2011,,"Fouquet, Jean|Malerei|Frankreich",p|s|g,,
BV037188596,ger,"Burzer, Katja",San Carlo Borromeo,,Katja Burzer,Berlin ; München,Dt. Kunstverl.,2011,,"Borromeo, Carlo|Bildnis",p|s,BV014266507,"Italienische Forschungen des Kunsthistorischen Institutes in Florenz, I Mandorli"
BV037188606,spa,,Crónicas,,"Instituto de Investigaciónes Estéticas, Universiad Nacional Autónoma de México",México,,1998-[2012?],,,,,
BV037190020,ger,"Noll, Thomas",Die Silvester-Kapelle in SS. Quattro Coronati in Rom,,Thomas Noll,Berlin ; München,Dt. Kunstverl.,2011,,Kloster Santi Quattro Coronati Rom|Freskomalerei,g|s,,
BV037190118,eng,,Drug Delivery and Translational Research,,,"New York, NY [u.a.]",Springer,2011-,,,,,
BV037190123,ger,,Jura,,,Berlin,de Gruyter,2009-,,,,,
BV037190129,eng,,Nordic journal of political economy,,publ. by the Institute for Social Research,Oslo,,1995-,,,,,
BV037190130,ger,,Kultur-Spiegel,,,Hamburg,Spiegel-Verlag Augstein,[1995-2015],,,,,
BV037190133,eng,,Nature,,,London,Macmillan,1971-1973,,,,,
BV037190134,eng,,Nature,,,London,Macmillan,1971-1973,,,,,
BV037190243,spa,,Perspectiva Interdisciplinaria de Música,,,"México, D.F.",,2006-,,,,,
BV037191243,eng,,Biomarkers in cancer,,,"Thousand Oaks, CA",Sage Publications,2009-2019,,,,,
BV037191548,ger,,Journal für klinische Endokrinologie und Stoffwechsel,,,Wien,Springer Vienna,2008-,,,,,
BV037191628,ger,,Mittelalterliche Bauskulptur in Frankreich und Spanien,,Claudia Rückert ; Jochen Staebel (Hrsg.),Frankfurt am Main [u.a.],Vervuert [u.a.],2010,"Rückert, Claudia|Staebel, Jochen",Frankreich|Bauplastik,g|s,BV035420185,Ars iberica et americana
BV037191846,ger,,August Sauer (1855-1926),,herausgegeben von Steffen Höhne,Köln ; Weimar ; Wien,Böhlau Verlag,2011,"Höhne, Steffen","Sauer, August|Prag",p|g,BV043935646,Intellektuelles Prag im 19. und 20. Jahrhundert
BV037192156,ger,,FilmKunst,,Henry Keazor ...(Hrsg.),Marburg,Schüren,2011,"Keazor, Henry",Film,s,,
BV037193154,fin,,Informaatiotutkimus,,,Tampere,Vammalan Kirjapaino Oy,1996-,,,,,
BV037193157,fin,,Kirjastotiede ja informatiikka,,,Tampere,Vammalan Kirjapaino Oy,1981-1995,,,,,
BV037193218,fin,,Tieteessä tapahtuu,,Tieteellisten Seurain Valtuuskunta,Helsinki,Yliopistopaino,2007-,,,,,
BV037193255,dan,,Marinehistorisk Tidsskrift,,Marinehistorisk Selskab,Rungsted Kyst,,1967-,,,,,
BV037193260,ita,"Errani, Paola",Non solo codici,,Paola Errani,Cesena (Forlì),Stilgraf,2010,,Biblioteca Malatestiana|Druckwerk,b|s,BV001318857,Quaderni degli Studi romagnoli
BV037193371,ita,,La monetazione pugliese dall'età classica al medioevo,,[Circolo Numismatico Pugliese ; Società di Storia Patria per la Puglia],Bari,Circolo Numismatico Pugliese,2010,,Apulien|Münze,g|s,BV037199246,Eos
BV037193669,swe,,Nättidningen Svensk Historia,,,Norrköping,,2000-,,,,,
BV037194674,ger,"Dünne, Jörg",Die kartographische Imagination,,Jörg Dünne,München [u.a.],Fink,2011,,"Historische Kartografie|Cervantes Saavedra, Miguel de",s|u,,
BV037195818,ita,,Per ricordare Bruno Nardi,,a cura di Laura Simoni Varanini,Firenze,Ed. del Galluzzo,2010,"Simoni Varanini, Laura|Nardi, Bruno","Nardi, Bruno",p,BV013950343,Carte e carteggi
BV037195898,ita,,Il principe e le cose,,a cura di Sonia Cavicchioli,Bologna,CLUEB,2010,"Cavicchioli, Sonia",Este (Familie)|Künste,p|s,BV010837670,Lexis
BV037196272,ita,,Vita brevis - ars longa,,"a cura di Stefano Arieti, Donatino Domini, Claudia Giuliani",Bologna,Bononia Univ. Press,2010,"Arieti, Stefano|Domini, Donatino|Giuliani, Claudia",Biblioteca Classense|Buch,b|s,,
BV037196300,ita,"Croset, Pierre-Alain",Gino Valle,,"Pierre Alain Croset, Luka Skansi",Milano,Electa Architettura,2010,"Skansi, Luka|Valle, Gino","Valle, Gino",p,BV002721803,Documenti di architettura
BV037196338,ita,,Museo Statale Ermitage,,Ermitage Italia. Svetlana Vsevoložskaja,Milano,Skira,2010,"Vsevoložskaja, Svetlana N.",Gosudarstvennyj Ėrmitaž|Italien|Malerei,b|g|s,,
BV037196461,eng,"Abé, Takao",The Jesuit mission to New France,,by Takao Abé,Leiden ; Boston,Brill,2011,,Neufrankreich|Jesuiten|Mission,g|b|s,BV037479819,Studies in the history of Christian traditions
BV037196918,ita,"Tofanelli, Agostino","Descrizione delle sculture, e pitture che si trovano al Campidoglio",,"descritte da Agostino Tofanelli direttore del Museo, e Galleria Capitolina",Roma,Mordacchini,1819,,,,,
BV037197276,ger,,Die Akademie am Gendarmenmarkt ...,,Berlin-Brandenburgische Akademie der Wissenschaften. Hrsg.: Der Präsident der Berlin-Brandenburgischen Akademie der Wissenschaften,Berlin,Berlin-Brandenburgische Akad. der Wiss.,[2010/11-2015],,,,,
BV037197438,ita,,La donna nel Rinascimento meridionale,,a cura di Marco Santoro,Pisa [u.a.],Serra,2010,"Santoro, Marco",Italien|Frau,g|s,,
BV037197516,ger,,Auge und Hand,,[Kunstakademie Düsseldorf]. Johannes Bilstein ; Guido Reuter (Hgg.),Oberhausen,ATHENA,2011,"Bilstein, Johannes",Kunst,s,,
BV037197589,eng,,Integrative zoology,,,Oxford [u.a.],Wiley-Blackwell,2006-,,,,,
BV037197725,nor,,Forfatteren og oversetteren,,,Oslo,,2002-2005,,,,,
BV037197854,ita,,Documenti per la storia dell'Università di Pavia nella seconda metà del '400,,a cura di Agostino Sottili,Bologna,Cisalpino,2010,"Iaria, Simona|Sottili, Agostino",,,BV008434305,Fonti e studi per la storia dell'Università di Pavia
BV037197878,swe,,Skogshistoriska Sällskapets årsskrift,,,Vittsjö,,2000-,,,,,
BV037197916,ita,,La città del Costituto,,testi di Maria Assunta Ceppari Ridolfi ; Cecilia Papi ; Patrizia Turrini,Siena,Pascal,2010,"Ceppari Ridolfi, Maria A.|Papi, Cecilia|Turrini, Patrizia",Siena|Statutenbuch,g|s,BV037197908,I colonnini
BV037198371,ger,,Der Altar der Stadtkirche St. Peter und Paul zu Delitzsch,,[Hrsg. Landesamt für Denkmalpflege Sachsen. Red. Andreas Dubslaff],Beucha ; Markkleeberg,Sax-Verl.,2010,"Dubslaff, Andreas","Sankt Peter und Paul|Retabel|Hase, Conrad Wilhelm",g|s|p,,
BV037198499,ita,,Pensare per figure,,a cura di Alessandro Ghisalberti,Roma,Viella,2010,"Ghisalberti, Alessandro",Joachim (von Fiore)|Buchmalerei,p|s,BV011051234,Opere di Gioacchino da Fiore
BV037198571,fre,,Historiographie de l'antiquité et transferts culturels,,éd. par Chryssanthi Avlami ... [Les auteurs: Jaime Alvar Ezquerra...],Amsterdam [u.a.],Rodopi,2010,"Avlami, Chryssanthi|Alvar Ezquerra, Jaime",Geschichtsschreibung,s,BV008415066,Internationale Forschungen zur allgemeinen und vergleichenden Literaturwissenschaft
BV037198705,ita,,Storia della Biblioteca Apostolica Vaticana,,a cura di Massimo Ceresa,Città del Vaticano,Biblioteca Apostolica Vaticana,2012,"Ceresa, Massimo|Manfredi, Antonio|Ceresa, Massimo|Montuschi, Claudia",,,,
BV037198718,ita,,Storia della Biblioteca Apostolica Vaticana,,a cura di Claudia Montuschi,Città del Vaticano,Biblioteca Apostolica Vaticana,2014,"Montuschi, Claudia|Manfredi, Antonio|Ceresa, Massimo|Montuschi, Claudia",Biblioteca Apostolica Vaticana,b,,
BV037198728,ita,,Storia della Biblioteca Apostolica Vaticana,,a cura di Barbara Jatta,Città del Vaticano,Biblioteca Apostolica Vaticana,2016,"Jatta, Barbara|Manfredi, Antonio|Ceresa, Massimo|Montuschi, Claudia",Biblioteca Apostolica Vaticana,b,,
BV037198873,ger,"Grimm, Claus",Stillleben,,Claus Grimm,Stuttgart,Belser,2011,,Stillleben,s,,
BV037198932,ita,"Agus, Luigi",Rinascimento in Sardegna,,Luigi Agus,Cagliari,Arkadia,2009,,"Sardinien|Kunst|Pinna, Francesco",g|s|p,,
BV037199222,ger,,"Sammeln, Lesen, Übersetzen als höfische Praxis der Frühen Neuzeit",,hrsg. von Jill Bepler und Helga Meise,Wiesbaden,Harrassowitz,2010,"Bepler, Jill|Meise, Helga",Schlossbibliothek Krumau Eggenbergische Bibliothek|Fürstin,b|s,BV023547360,Wolfenbütteler Forschungen
BV037199290,fre,,Nouveau journal asiatique,,publ. par la Société Asiatique,Paris,,1828-1835,,Asien|Kultur,g|s,,
BV037199377,eng,,Pivot,,,"North York, Ontario",York Univ.,2010-,,,,,
BV037199410,eng,,Public,,,"North York, Ontario",York Univ.,1989-,,,,,
BV037199906,ger,,Die Oberfläche der Zeichen,,Ulrike Tarnow (Hg.),Paderborn,Fink,2014,"Tarnow, Ulrike",Kunst,s,,
BV037199972,ita,,Ordini religiosi cattolici a Venezia,,"a cura di Gian Pietro Casadoro, Gianfranco Levorato ; testi di: Franco Tonon ...",Venezia,Marcianum Press,2010,"Casadoro, Gian Pietro|Tonon, Franco",Venedig|Orden,g|s,BV035054926,Quaderni delle Scuole di Venezia
BV037200285,ger,"Schröder, Iris",Das Wissen von der ganzen Welt,,Iris Schröder,Paderborn [u.a.],Schöningh,2011,,Europa|Geografie,g|s,,
BV037200501,eng,,DESIDOC bulletin of information technology,,"Defence Scientific Information & Documentation Centre, Defence Research & Development Organisation, Ministry of Defence, Delhi",Delhi,DESIDOC,1981-2007,,,,,
BV037200509,eng,,DESIDOC journal of library & information technology,,Defence Scientific Information & Documentation Centre,Delhi,DESIDOC,2008-,,,,,
BV037200874,ita,"Spadaro, Maria Antonietta",Renato Guttuso,,Maria Antonietta Spadaro,Palermo,Flaccovio,2010,,"Guttuso, Renato",p,BV036595008,Siciliani
BV037201263,ita,"Barbacetto, Stefano",La più gelosa delle pubbliche regalie,,Stefano Barbacetto,Venezia,"Istituto Veneto di Scienze, Lettere ed Arti",2008,,Venetien|Gemeinde,g|s,,
BV037201733,ita,"Cappozzo, Mario",I monasteri del deserto di Scete,,Mario Cappozzo. Presentazione di Loretta Del Francia,Todi (PG),Tau Ed.,2009,,Wadi el-Natrun|Klosteranlage|Dayr al-Sayyidah al-Adhra Baramus,g|s|b,BV023276245,Studi sull'antico Egitto
BV037201873,ita,,Cogitata tradere posteris,,a cura di Francesca Buscemi,Acireale,Bonanno,2010,"Buscemi, Francesca",Architektur,s,,
BV037201891,ita,"Mangone, Fabio","Centro storico, Marina e Quartieri spagnoli",,Fabio Mangone,Napoli,Grimaldi,2010,,Neapel|Stadtplanung,g|s,BV041946539,Biblioteca artistica napoletana
BV037202059,ger,"Roeske, Kurt",Sizilien im Spiegel antiker Zeugnisse,,Kurt Roeske,Ruhpolding [u.a.],Rutzen,2011,,Sizilien|Antike,g|s,,
BV037202165,ita,"Buscaroli, Rezio",L'arte di Donatello,,Rezio Buscaroli,Firenze,Casa Editrice Monsalvato,1942,Donatello,Donatello,p,BV011417082,Orientamenti
BV037202291,ita,"Carandini, Andrea",Le case del potere nell'antica Roma,,Andrea Carandini,Roma [u.a.],Laterza,2010,,Rom|Palast,g|s,,
BV037202326,ita,,Caulonia tra Crotone e Locri,,a cura di Lucia Lepore e Paola Turi,Firenze,Firenze Univ. Press,2010,"Lepore, Lucia|Turi, Paola",,,BV019852859,Atti
BV037202327,ita,,L' Italia vista dagli altri,,a cura di Roberto Russi,Firenze,Cesati,2010,"Russi, Roberto",Italienbild,s,BV013149132,Quaderni della Rassegna
BV037202335,ita,"Trevisan, Luca",Antonio Pizzocaro,,Luca Trevisan,Rovereto,Ed. Osiride,2010,"Pizzocaro, Antonio","Pizzocaro, Antonio|Venetien|Architektur",p|g|s,,
BV037202349,ger,"Deutschländer, Gerrit","Dienen lernen, um zu herrschen",,Gerrit Deutschländer,Berlin,Akad.-Verl.,2012,,Adelserziehung,s,BV014963186,Hallische Beiträge zur Geschichte des Mittelalters und der Frühen Neuzeit
BV037202360,ita,"Bianchini, Marco",Le tecniche edilizie nel mondo antico,,Marco Bianchini,Roma,Dedalo,2010,,Antike,s,,
BV037202646,ita,"Ricciardi, Emilio",Nelle terre dei cavalieri,,Emilio Ricciardi,Roma,Aracne,2010,,Italien|Kartografie|Johanniter,g|s|b,BV021583340,Ingegneria civile e architettura
BV037202828,nor,,°Arsmelding,,Norsk Barnebokinstitutt,Oslo,Inst.,2007-,,,,,
BV037203081,ger,"Siegmund, Daniel",Die Stadt Benevent im Hochmittelalter,,Daniel Siegmund,Aachen,Shaker,2011,,Benevent,g,,
BV037203183,ger,,Bild als Prozess,,"hrsg. von Adriano Fabris, Annamaria Lossi, Ugo Perone",Würzburg,Königshausen & Neumann,2011,"Fabris, Adriano|Lossi, Annamaria|Perone, Ugo",Bild,s,,
BV037203325,eng,,International journal of actor-network theory and technological innovation,,,"Hershey, Pa.",IGI Global,2009-,,,,,
BV037203486,fre,"Gigault de La Salle, Achille Étienne",Voyage Pittoresque En Sicile,,J.F. D'Ostervald,A Paris,"De L'Imprimerie De P. Didot, L'Ainé",MDCCCXXII.,"Ostervald, Jean F.",,,,
BV037203504,fre,"Gigault de La Salle, Achille Étienne",Voyage Pittoresque En Sicile,,J.F. D'Ostervald,A Paris,"De L'Imprimerie De P. Didot, L'Ainé",MDCCCXXVI.,"Ostervald, Jean F.",,,,
BV037203966,ger,"Bautz, Friedrich Wilhelm",Biographisch-bibliographisches Kirchenlexikon,,bearbeitet und herausgegeben von Friedrich Wilhelm Bautz,Nordhausen,Verlag Traugott Bautz GmbH,2012,"Bautz, Traugott",,,,
BV037204046,rus,"Bogomolov, Sergej I.",Rossijskij knižnyj znak,,S.I. Bogomolov,Moskva,Minuvšee,2010,,Russland|Exlibris,g|s,,
BV037204125,eng,,Courts and courtly arts in Renaissance Italy,,ed. by Marco Folin,"Woodbridge, Suffolk",Antique Collectors' Club,2011,"Folin, Marco",Renaissance|Italien,s|g,,
